trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_area_id,drop_off_area_id,pickup_service_area_radius,drop_off_service_area_radius
t_179950_b_4263_tn_13,,,759981,6,,0,0,3478.29879035635,0,,,,,1,1,,,,
t_179950_b_4263_tn_13,20:03:00,20:03:00,759982,7,,0,0,3957.57393162631,1,,,,,1,1,,,,
t_179950_b_4263_tn_13,,,759983,8,,0,0,4429.14453610764,0,,,,,1,1,,,,
t_179950_b_4263_tn_13,,,759984,9,,0,0,5120.38489387363,0,,,,,1,1,,,,
t_179950_b_4263_tn_13,20:06:00,20:06:00,759985,10,,0,0,5395.61218301139,1,,,,,1,1,,,,
t_179950_b_4263_tn_13,,,759986,11,,0,0,5627.86033068522,0,,,,,1,1,,,,
t_179950_b_4263_tn_13,,,759987,12,,0,0,5856.21894905159,0,,,,,1,1,,,,
t_179950_b_4263_tn_13,,,759988,13,,0,0,6175.6754634019,0,,,,,1,1,,,,
t_179950_b_4263_tn_13,20:07:00,20:07:00,759989,14,,0,0,6727.35824580873,1,,,,,1,1,,,,
t_179950_b_4263_tn_13,,,759945,15,,0,0,7025.63716628051,0,,,,,1,1,,,,
t_179950_b_4263_tn_13,20:10:00,20:10:00,759946,16,,0,0,7224.96645291293,1,,,,,1,1,,,,
t_179950_b_4263_tn_13,,,759947,17,,0,0,7554.40154330047,0,,,,,1,1,,,,
t_179950_b_4263_tn_13,,,759913,18,,0,0,8259.07111289842,0,,,,,1,1,,,,
t_179950_b_4263_tn_13,20:13:00,20:13:00,759914,19,,0,0,8580.74789342543,1,,,,,1,1,,,,
t_179950_b_4263_tn_13,,,759915,20,,0,0,9065.46681808033,0,,,,,1,1,,,,
t_179950_b_4263_tn_13,,,759948,21,,0,0,9494.22768775279,0,,,,,1,1,,,,
t_179950_b_4263_tn_13,20:15:00,20:15:00,759949,22,,0,0,9741.55446608884,1,,,,,1,1,,,,
t_179950_b_4263_tn_13,,,759950,23,,0,0,9995.06136959924,0,,,,,1,1,,,,
t_179950_b_4263_tn_13,,,759951,24,,0,0,10294.9795815262,0,,,,,1,1,,,,
t_179950_b_4263_tn_13,,,759952,25,,0,0,10535.8240424057,0,,,,,1,1,,,,
t_179950_b_4263_tn_13,20:17:00,20:17:00,759953,26,,0,0,10734.262259268,1,,,,,1,1,,,,
t_179950_b_4263_tn_13,,,759954,27,,0,0,10993.4967255905,0,,,,,1,1,,,,
t_179950_b_4263_tn_13,,,759955,28,,0,0,11320.7879959158,0,,,,,1,1,,,,
t_179950_b_4263_tn_13,20:18:00,20:18:00,759956,29,,0,0,11804.0668349506,1,,,,,1,1,,,,
t_179950_b_4263_tn_13,,,759957,30,,0,0,12193.6034004347,0,,,,,1,1,,,,
t_179950_b_4263_tn_13,,,759958,31,,0,0,12411.0293639926,0,,,,,1,1,,,,
t_179950_b_4263_tn_13,20:19:00,20:19:00,759959,32,,0,0,12697.8138315853,1,,,,,1,1,,,,
t_179950_b_4263_tn_13,20:22:00,20:22:00,759499,33,,0,0,13185.72522127,1,,,,,1,1,,,,
t_179950_b_4263_tn_14,20:55:00,20:55:00,759975,1,,0,0,0,1,,,,,1,1,,,,
t_179950_b_4263_tn_14,20:58:00,20:58:00,759976,2,,0,0,751.017807406515,1,,,,,1,1,,,,
t_179950_b_4263_tn_14,,,759977,3,,0,0,967.852750736986,0,,,,,1,1,,,,
t_179950_b_4263_tn_14,,,759978,4,,0,0,1919.8238885552,0,,,,,1,1,,,,
t_179950_b_4263_tn_14,,,759979,5,,0,0,2424.58150333776,0,,,,,1,1,,,,
t_179950_b_4263_tn_14,,,759981,6,,0,0,3478.29879035635,0,,,,,1,1,,,,
t_179950_b_4263_tn_14,21:03:00,21:03:00,759982,7,,0,0,3957.57393162631,1,,,,,1,1,,,,
t_179950_b_4263_tn_14,,,759983,8,,0,0,4429.14453610764,0,,,,,1,1,,,,
t_179950_b_4263_tn_14,,,759984,9,,0,0,5120.38489387363,0,,,,,1,1,,,,
t_179950_b_4263_tn_14,21:06:00,21:06:00,759985,10,,0,0,5395.61218301139,1,,,,,1,1,,,,
t_179950_b_4263_tn_14,,,759986,11,,0,0,5627.86033068522,0,,,,,1,1,,,,
t_179950_b_4263_tn_14,,,759987,12,,0,0,5856.21894905159,0,,,,,1,1,,,,
t_179950_b_4263_tn_14,,,759988,13,,0,0,6175.6754634019,0,,,,,1,1,,,,
t_179950_b_4263_tn_14,21:07:00,21:07:00,759989,14,,0,0,6727.35824580873,1,,,,,1,1,,,,
t_179950_b_4263_tn_14,,,759945,15,,0,0,7025.63716628051,0,,,,,1,1,,,,
t_179950_b_4263_tn_14,21:10:00,21:10:00,759946,16,,0,0,7224.96645291293,1,,,,,1,1,,,,
t_179950_b_4263_tn_14,,,759947,17,,0,0,7554.40154330047,0,,,,,1,1,,,,
t_179950_b_4263_tn_14,,,759913,18,,0,0,8259.07111289842,0,,,,,1,1,,,,
t_179950_b_4263_tn_14,21:13:00,21:13:00,759914,19,,0,0,8580.74789342543,1,,,,,1,1,,,,
t_179950_b_4263_tn_14,,,759915,20,,0,0,9065.46681808033,0,,,,,1,1,,,,
t_179950_b_4263_tn_14,,,759948,21,,0,0,9494.22768775279,0,,,,,1,1,,,,
t_179950_b_4263_tn_14,21:15:00,21:15:00,759949,22,,0,0,9741.55446608884,1,,,,,1,1,,,,
t_179950_b_4263_tn_14,,,759950,23,,0,0,9995.06136959924,0,,,,,1,1,,,,
t_179950_b_4263_tn_14,,,759951,24,,0,0,10294.9795815262,0,,,,,1,1,,,,
t_179950_b_4263_tn_14,,,759952,25,,0,0,10535.8240424057,0,,,,,1,1,,,,
t_179950_b_4263_tn_14,21:17:00,21:17:00,759953,26,,0,0,10734.262259268,1,,,,,1,1,,,,
t_179950_b_4263_tn_14,,,759954,27,,0,0,10993.4967255905,0,,,,,1,1,,,,
t_179950_b_4263_tn_14,,,759955,28,,0,0,11320.7879959158,0,,,,,1,1,,,,
t_179950_b_4263_tn_14,21:18:00,21:18:00,759956,29,,0,0,11804.0668349506,1,,,,,1,1,,,,
t_179950_b_4263_tn_14,,,759957,30,,0,0,12193.6034004347,0,,,,,1,1,,,,
t_179950_b_4263_tn_14,,,759958,31,,0,0,12411.0293639926,0,,,,,1,1,,,,
t_179950_b_4263_tn_14,21:19:00,21:19:00,759959,32,,0,0,12697.8138315853,1,,,,,1,1,,,,
t_179950_b_4263_tn_14,21:22:00,21:22:00,759499,33,,0,0,13185.72522127,1,,,,,1,1,,,,
t_179950_b_4263_tn_2,08:55:00,08:55:00,759975,1,,0,0,0,1,,,,,1,1,,,,
t_179950_b_4263_tn_2,08:58:00,08:58:00,759976,2,,0,0,751.017807406515,1,,,,,1,1,,,,
t_179950_b_4263_tn_2,,,759977,3,,0,0,967.852750736986,0,,,,,1,1,,,,
t_179950_b_4263_tn_2,,,759978,4,,0,0,1919.8238885552,0,,,,,1,1,,,,
t_179950_b_4263_tn_2,,,759979,5,,0,0,2424.58150333776,0,,,,,1,1,,,,
t_179950_b_4263_tn_2,,,759981,6,,0,0,3478.29879035635,0,,,,,1,1,,,,
t_179950_b_4263_tn_2,09:03:00,09:03:00,759982,7,,0,0,3957.57393162631,1,,,,,1,1,,,,
t_179950_b_4263_tn_2,,,759983,8,,0,0,4429.14453610764,0,,,,,1,1,,,,
t_179950_b_4263_tn_2,,,759984,9,,0,0,5120.38489387363,0,,,,,1,1,,,,
t_179950_b_4263_tn_2,09:06:00,09:06:00,759985,10,,0,0,5395.61218301139,1,,,,,1,1,,,,
t_179950_b_4263_tn_2,,,759986,11,,0,0,5627.86033068522,0,,,,,1,1,,,,
t_179950_b_4263_tn_2,,,759987,12,,0,0,5856.21894905159,0,,,,,1,1,,,,
t_179950_b_4263_tn_2,,,759988,13,,0,0,6175.6754634019,0,,,,,1,1,,,,
t_179950_b_4263_tn_2,09:07:00,09:07:00,759989,14,,0,0,6727.35824580873,1,,,,,1,1,,,,
t_179950_b_4263_tn_2,,,759945,15,,0,0,7025.63716628051,0,,,,,1,1,,,,
t_179950_b_4263_tn_2,09:10:00,09:10:00,759946,16,,0,0,7224.96645291293,1,,,,,1,1,,,,
t_179950_b_4263_tn_2,,,759947,17,,0,0,7554.40154330047,0,,,,,1,1,,,,
t_179950_b_4263_tn_2,,,759913,18,,0,0,8259.07111289842,0,,,,,1,1,,,,
t_179950_b_4263_tn_2,09:13:00,09:13:00,759914,19,,0,0,8580.74789342543,1,,,,,1,1,,,,
t_179950_b_4263_tn_2,,,759915,20,,0,0,9065.46681808033,0,,,,,1,1,,,,
t_179950_b_4263_tn_2,,,759948,21,,0,0,9494.22768775279,0,,,,,1,1,,,,
t_179950_b_4263_tn_2,09:15:00,09:15:00,759949,22,,0,0,9741.55446608884,1,,,,,1,1,,,,
t_179950_b_4263_tn_2,,,759950,23,,0,0,9995.06136959924,0,,,,,1,1,,,,
t_179950_b_4263_tn_2,,,759951,24,,0,0,10294.9795815262,0,,,,,1,1,,,,
t_179950_b_4263_tn_2,,,759952,25,,0,0,10535.8240424057,0,,,,,1,1,,,,
t_179950_b_4263_tn_2,09:17:00,09:17:00,759953,26,,0,0,10734.262259268,1,,,,,1,1,,,,
t_179950_b_4263_tn_2,,,759954,27,,0,0,10993.4967255905,0,,,,,1,1,,,,
t_179950_b_4263_tn_2,,,759955,28,,0,0,11320.7879959158,0,,,,,1,1,,,,
t_179950_b_4263_tn_2,09:18:00,09:18:00,759956,29,,0,0,11804.0668349506,1,,,,,1,1,,,,
t_179950_b_4263_tn_2,,,759957,30,,0,0,12193.6034004347,0,,,,,1,1,,,,
t_179950_b_4263_tn_2,,,759958,31,,0,0,12411.0293639926,0,,,,,1,1,,,,
t_179950_b_4263_tn_2,09:19:00,09:19:00,759959,32,,0,0,12697.8138315853,1,,,,,1,1,,,,
t_179950_b_4263_tn_2,09:22:00,09:22:00,759499,33,,0,0,13185.72522127,1,,,,,1,1,,,,
t_179950_b_4263_tn_3,09:55:00,09:55:00,759975,1,,0,0,0,1,,,,,1,1,,,,
t_179950_b_4263_tn_3,09:58:00,09:58:00,759976,2,,0,0,751.017807406515,1,,,,,1,1,,,,
t_179950_b_4263_tn_3,,,759977,3,,0,0,967.852750736986,0,,,,,1,1,,,,
t_179950_b_4263_tn_3,,,759978,4,,0,0,1919.8238885552,0,,,,,1,1,,,,
t_179950_b_4263_tn_3,,,759979,5,,0,0,2424.58150333776,0,,,,,1,1,,,,
t_179950_b_4263_tn_3,,,759981,6,,0,0,3478.29879035635,0,,,,,1,1,,,,
t_179950_b_4263_tn_3,10:03:00,10:03:00,759982,7,,0,0,3957.57393162631,1,,,,,1,1,,,,
t_179950_b_4263_tn_3,,,759983,8,,0,0,4429.14453610764,0,,,,,1,1,,,,
t_179950_b_4263_tn_3,,,759984,9,,0,0,5120.38489387363,0,,,,,1,1,,,,
t_179950_b_4263_tn_3,10:06:00,10:06:00,759985,10,,0,0,5395.61218301139,1,,,,,1,1,,,,
t_179950_b_4263_tn_3,,,759986,11,,0,0,5627.86033068522,0,,,,,1,1,,,,
t_179950_b_4263_tn_3,,,759987,12,,0,0,5856.21894905159,0,,,,,1,1,,,,
t_179950_b_4263_tn_3,,,759988,13,,0,0,6175.6754634019,0,,,,,1,1,,,,
t_179950_b_4263_tn_3,10:07:00,10:07:00,759989,14,,0,0,6727.35824580873,1,,,,,1,1,,,,
t_179950_b_4263_tn_3,,,759945,15,,0,0,7025.63716628051,0,,,,,1,1,,,,
t_179950_b_4263_tn_3,10:10:00,10:10:00,759946,16,,0,0,7224.96645291293,1,,,,,1,1,,,,
t_179950_b_4263_tn_3,,,759947,17,,0,0,7554.40154330047,0,,,,,1,1,,,,
t_179950_b_4263_tn_3,,,759913,18,,0,0,8259.07111289842,0,,,,,1,1,,,,
t_179950_b_4263_tn_3,10:13:00,10:13:00,759914,19,,0,0,8580.74789342543,1,,,,,1,1,,,,
t_179950_b_4263_tn_3,,,759915,20,,0,0,9065.46681808033,0,,,,,1,1,,,,
t_179950_b_4263_tn_3,,,759948,21,,0,0,9494.22768775279,0,,,,,1,1,,,,
t_179950_b_4263_tn_3,10:15:00,10:15:00,759949,22,,0,0,9741.55446608884,1,,,,,1,1,,,,
t_179950_b_4263_tn_3,,,759950,23,,0,0,9995.06136959924,0,,,,,1,1,,,,
t_179950_b_4263_tn_3,,,759951,24,,0,0,10294.9795815262,0,,,,,1,1,,,,
t_179950_b_4263_tn_3,,,759952,25,,0,0,10535.8240424057,0,,,,,1,1,,,,
t_179950_b_4263_tn_3,10:17:00,10:17:00,759953,26,,0,0,10734.262259268,1,,,,,1,1,,,,
t_179950_b_4263_tn_3,,,759954,27,,0,0,10993.4967255905,0,,,,,1,1,,,,
t_179950_b_4263_tn_3,,,759955,28,,0,0,11320.7879959158,0,,,,,1,1,,,,
t_179950_b_4263_tn_3,10:18:00,10:18:00,759956,29,,0,0,11804.0668349506,1,,,,,1,1,,,,
t_179950_b_4263_tn_3,,,759957,30,,0,0,12193.6034004347,0,,,,,1,1,,,,
t_179950_b_4263_tn_3,,,759958,31,,0,0,12411.0293639926,0,,,,,1,1,,,,
t_179950_b_4263_tn_3,10:19:00,10:19:00,759959,32,,0,0,12697.8138315853,1,,,,,1,1,,,,
t_179950_b_4263_tn_3,10:22:00,10:22:00,759499,33,,0,0,13185.72522127,1,,,,,1,1,,,,
t_179950_b_4263_tn_4,10:55:00,10:55:00,759975,1,,0,0,0,1,,,,,1,1,,,,
t_179950_b_4263_tn_4,10:58:00,10:58:00,759976,2,,0,0,751.017807406515,1,,,,,1,1,,,,
t_179950_b_4263_tn_4,,,759977,3,,0,0,967.852750736986,0,,,,,1,1,,,,
t_179950_b_4263_tn_4,,,759978,4,,0,0,1919.8238885552,0,,,,,1,1,,,,
t_179950_b_4263_tn_4,,,759979,5,,0,0,2424.58150333776,0,,,,,1,1,,,,
t_179950_b_4263_tn_4,,,759981,6,,0,0,3478.29879035635,0,,,,,1,1,,,,
t_179950_b_4263_tn_4,11:03:00,11:03:00,759982,7,,0,0,3957.57393162631,1,,,,,1,1,,,,
t_179950_b_4263_tn_4,,,759983,8,,0,0,4429.14453610764,0,,,,,1,1,,,,
t_179950_b_4263_tn_4,,,759984,9,,0,0,5120.38489387363,0,,,,,1,1,,,,
t_179950_b_4263_tn_4,11:06:00,11:06:00,759985,10,,0,0,5395.61218301139,1,,,,,1,1,,,,
t_179950_b_4263_tn_4,,,759986,11,,0,0,5627.86033068522,0,,,,,1,1,,,,
t_179950_b_4263_tn_4,,,759987,12,,0,0,5856.21894905159,0,,,,,1,1,,,,
t_179950_b_4263_tn_4,,,759988,13,,0,0,6175.6754634019,0,,,,,1,1,,,,
t_179950_b_4263_tn_4,11:07:00,11:07:00,759989,14,,0,0,6727.35824580873,1,,,,,1,1,,,,
t_179950_b_4263_tn_4,,,759945,15,,0,0,7025.63716628051,0,,,,,1,1,,,,
t_179950_b_4263_tn_4,11:10:00,11:10:00,759946,16,,0,0,7224.96645291293,1,,,,,1,1,,,,
t_179950_b_4263_tn_4,,,759947,17,,0,0,7554.40154330047,0,,,,,1,1,,,,
t_179950_b_4263_tn_4,,,759913,18,,0,0,8259.07111289842,0,,,,,1,1,,,,
t_179950_b_4263_tn_4,11:13:00,11:13:00,759914,19,,0,0,8580.74789342543,1,,,,,1,1,,,,
t_179950_b_4263_tn_4,,,759915,20,,0,0,9065.46681808033,0,,,,,1,1,,,,
t_179950_b_4263_tn_4,,,759948,21,,0,0,9494.22768775279,0,,,,,1,1,,,,
t_179950_b_4263_tn_4,11:15:00,11:15:00,759949,22,,0,0,9741.55446608884,1,,,,,1,1,,,,
t_179950_b_4263_tn_4,,,759950,23,,0,0,9995.06136959924,0,,,,,1,1,,,,
t_179950_b_4263_tn_4,,,759951,24,,0,0,10294.9795815262,0,,,,,1,1,,,,
t_179950_b_4263_tn_4,,,759952,25,,0,0,10535.8240424057,0,,,,,1,1,,,,
t_179950_b_4263_tn_4,11:17:00,11:17:00,759953,26,,0,0,10734.262259268,1,,,,,1,1,,,,
t_179950_b_4263_tn_4,,,759954,27,,0,0,10993.4967255905,0,,,,,1,1,,,,
t_179950_b_4263_tn_4,,,759955,28,,0,0,11320.7879959158,0,,,,,1,1,,,,
t_179950_b_4263_tn_4,11:18:00,11:18:00,759956,29,,0,0,11804.0668349506,1,,,,,1,1,,,,
t_179950_b_4263_tn_4,,,759957,30,,0,0,12193.6034004347,0,,,,,1,1,,,,
t_179950_b_4263_tn_4,,,759958,31,,0,0,12411.0293639926,0,,,,,1,1,,,,
t_179950_b_4263_tn_4,11:19:00,11:19:00,759959,32,,0,0,12697.8138315853,1,,,,,1,1,,,,
t_179950_b_4263_tn_4,11:22:00,11:22:00,759499,33,,0,0,13185.72522127,1,,,,,1,1,,,,
t_179950_b_4263_tn_5,11:55:00,11:55:00,759975,1,,0,0,0,1,,,,,1,1,,,,
t_179950_b_4263_tn_5,11:58:00,11:58:00,759976,2,,0,0,751.017807406515,1,,,,,1,1,,,,
t_179950_b_4263_tn_5,,,759977,3,,0,0,967.852750736986,0,,,,,1,1,,,,
t_179950_b_4263_tn_5,,,759978,4,,0,0,1919.8238885552,0,,,,,1,1,,,,
t_179950_b_4263_tn_5,,,759979,5,,0,0,2424.58150333776,0,,,,,1,1,,,,
t_179950_b_4263_tn_5,,,759981,6,,0,0,3478.29879035635,0,,,,,1,1,,,,
t_179950_b_4263_tn_5,12:03:00,12:03:00,759982,7,,0,0,3957.57393162631,1,,,,,1,1,,,,
t_179950_b_4263_tn_5,,,759983,8,,0,0,4429.14453610764,0,,,,,1,1,,,,
t_179950_b_4263_tn_5,,,759984,9,,0,0,5120.38489387363,0,,,,,1,1,,,,
t_179950_b_4263_tn_5,12:06:00,12:06:00,759985,10,,0,0,5395.61218301139,1,,,,,1,1,,,,
t_179950_b_4263_tn_5,,,759986,11,,0,0,5627.86033068522,0,,,,,1,1,,,,
t_179950_b_4263_tn_5,,,759987,12,,0,0,5856.21894905159,0,,,,,1,1,,,,
t_179950_b_4263_tn_5,,,759988,13,,0,0,6175.6754634019,0,,,,,1,1,,,,
t_179950_b_4263_tn_5,12:07:00,12:07:00,759989,14,,0,0,6727.35824580873,1,,,,,1,1,,,,
t_179950_b_4263_tn_5,,,759945,15,,0,0,7025.63716628051,0,,,,,1,1,,,,
t_179950_b_4263_tn_5,12:10:00,12:10:00,759946,16,,0,0,7224.96645291293,1,,,,,1,1,,,,
t_179950_b_4263_tn_5,,,759947,17,,0,0,7554.40154330047,0,,,,,1,1,,,,
t_179950_b_4263_tn_5,,,759913,18,,0,0,8259.07111289842,0,,,,,1,1,,,,
t_179950_b_4263_tn_5,12:13:00,12:13:00,759914,19,,0,0,8580.74789342543,1,,,,,1,1,,,,
t_179950_b_4263_tn_5,,,759915,20,,0,0,9065.46681808033,0,,,,,1,1,,,,
t_179950_b_4263_tn_5,,,759948,21,,0,0,9494.22768775279,0,,,,,1,1,,,,
t_179950_b_4263_tn_5,12:15:00,12:15:00,759949,22,,0,0,9741.55446608884,1,,,,,1,1,,,,
t_179950_b_4263_tn_5,,,759950,23,,0,0,9995.06136959924,0,,,,,1,1,,,,
t_179950_b_4263_tn_5,,,759951,24,,0,0,10294.9795815262,0,,,,,1,1,,,,
t_179950_b_4263_tn_5,,,759952,25,,0,0,10535.8240424057,0,,,,,1,1,,,,
t_179950_b_4263_tn_5,12:17:00,12:17:00,759953,26,,0,0,10734.262259268,1,,,,,1,1,,,,
t_179950_b_4263_tn_5,,,759954,27,,0,0,10993.4967255905,0,,,,,1,1,,,,
t_179950_b_4263_tn_5,,,759955,28,,0,0,11320.7879959158,0,,,,,1,1,,,,
t_179950_b_4263_tn_5,12:18:00,12:18:00,759956,29,,0,0,11804.0668349506,1,,,,,1,1,,,,
t_179950_b_4263_tn_5,,,759957,30,,0,0,12193.6034004347,0,,,,,1,1,,,,
t_179950_b_4263_tn_5,,,759958,31,,0,0,12411.0293639926,0,,,,,1,1,,,,
t_179950_b_4263_tn_5,12:19:00,12:19:00,759959,32,,0,0,12697.8138315853,1,,,,,1,1,,,,
t_179950_b_4263_tn_5,12:22:00,12:22:00,759499,33,,0,0,13185.72522127,1,,,,,1,1,,,,
t_179950_b_4263_tn_6,12:55:00,12:55:00,759975,1,,0,0,0,1,,,,,1,1,,,,
t_179950_b_4263_tn_6,12:58:00,12:58:00,759976,2,,0,0,751.017807406515,1,,,,,1,1,,,,
t_179950_b_4263_tn_6,,,759977,3,,0,0,967.852750736986,0,,,,,1,1,,,,
t_179950_b_4263_tn_6,,,759978,4,,0,0,1919.8238885552,0,,,,,1,1,,,,
t_179950_b_4263_tn_6,,,759979,5,,0,0,2424.58150333776,0,,,,,1,1,,,,
t_179950_b_4263_tn_6,,,759981,6,,0,0,3478.29879035635,0,,,,,1,1,,,,
t_179950_b_4263_tn_6,13:03:00,13:03:00,759982,7,,0,0,3957.57393162631,1,,,,,1,1,,,,
t_179950_b_4263_tn_6,,,759983,8,,0,0,4429.14453610764,0,,,,,1,1,,,,
t_179950_b_4263_tn_6,,,759984,9,,0,0,5120.38489387363,0,,,,,1,1,,,,
t_179950_b_4263_tn_6,13:06:00,13:06:00,759985,10,,0,0,5395.61218301139,1,,,,,1,1,,,,
t_179950_b_4263_tn_6,,,759986,11,,0,0,5627.86033068522,0,,,,,1,1,,,,
t_179950_b_4263_tn_6,,,759987,12,,0,0,5856.21894905159,0,,,,,1,1,,,,
t_179950_b_4263_tn_6,,,759988,13,,0,0,6175.6754634019,0,,,,,1,1,,,,
t_179950_b_4263_tn_6,13:07:00,13:07:00,759989,14,,0,0,6727.35824580873,1,,,,,1,1,,,,
t_179950_b_4263_tn_6,,,759945,15,,0,0,7025.63716628051,0,,,,,1,1,,,,
t_179950_b_4263_tn_6,13:10:00,13:10:00,759946,16,,0,0,7224.96645291293,1,,,,,1,1,,,,
t_179950_b_4263_tn_6,,,759947,17,,0,0,7554.40154330047,0,,,,,1,1,,,,
t_179950_b_4263_tn_6,,,759913,18,,0,0,8259.07111289842,0,,,,,1,1,,,,
t_179950_b_4263_tn_6,13:13:00,13:13:00,759914,19,,0,0,8580.74789342543,1,,,,,1,1,,,,
t_179950_b_4263_tn_6,,,759915,20,,0,0,9065.46681808033,0,,,,,1,1,,,,
t_179950_b_4263_tn_6,,,759948,21,,0,0,9494.22768775279,0,,,,,1,1,,,,
t_179950_b_4263_tn_6,13:15:00,13:15:00,759949,22,,0,0,9741.55446608884,1,,,,,1,1,,,,
t_179950_b_4263_tn_6,,,759950,23,,0,0,9995.06136959924,0,,,,,1,1,,,,
t_179950_b_4263_tn_6,,,759951,24,,0,0,10294.9795815262,0,,,,,1,1,,,,
t_179950_b_4263_tn_6,,,759952,25,,0,0,10535.8240424057,0,,,,,1,1,,,,
t_179950_b_4263_tn_6,13:17:00,13:17:00,759953,26,,0,0,10734.262259268,1,,,,,1,1,,,,
t_179950_b_4263_tn_6,,,759954,27,,0,0,10993.4967255905,0,,,,,1,1,,,,
t_179950_b_4263_tn_6,,,759955,28,,0,0,11320.7879959158,0,,,,,1,1,,,,
t_179950_b_4263_tn_6,13:18:00,13:18:00,759956,29,,0,0,11804.0668349506,1,,,,,1,1,,,,
t_179950_b_4263_tn_6,,,759957,30,,0,0,12193.6034004347,0,,,,,1,1,,,,
t_179950_b_4263_tn_6,,,759958,31,,0,0,12411.0293639926,0,,,,,1,1,,,,
t_179950_b_4263_tn_6,13:19:00,13:19:00,759959,32,,0,0,12697.8138315853,1,,,,,1,1,,,,
t_179950_b_4263_tn_6,13:22:00,13:22:00,759499,33,,0,0,13185.72522127,1,,,,,1,1,,,,
t_179950_b_4263_tn_7,13:55:00,13:55:00,759975,1,,0,0,0,1,,,,,1,1,,,,
t_179950_b_4263_tn_7,13:58:00,13:58:00,759976,2,,0,0,751.017807406515,1,,,,,1,1,,,,
t_179950_b_4263_tn_7,,,759977,3,,0,0,967.852750736986,0,,,,,1,1,,,,
t_179950_b_4263_tn_7,,,759978,4,,0,0,1919.8238885552,0,,,,,1,1,,,,
t_179950_b_4263_tn_7,,,759979,5,,0,0,2424.58150333776,0,,,,,1,1,,,,
t_179950_b_4263_tn_7,,,759981,6,,0,0,3478.29879035635,0,,,,,1,1,,,,
t_179950_b_4263_tn_7,14:03:00,14:03:00,759982,7,,0,0,3957.57393162631,1,,,,,1,1,,,,
t_179950_b_4263_tn_7,,,759983,8,,0,0,4429.14453610764,0,,,,,1,1,,,,
t_179950_b_4263_tn_7,,,759984,9,,0,0,5120.38489387363,0,,,,,1,1,,,,
t_179950_b_4263_tn_7,14:06:00,14:06:00,759985,10,,0,0,5395.61218301139,1,,,,,1,1,,,,
t_179950_b_4263_tn_7,,,759986,11,,0,0,5627.86033068522,0,,,,,1,1,,,,
t_179950_b_4263_tn_7,,,759987,12,,0,0,5856.21894905159,0,,,,,1,1,,,,
t_179950_b_4263_tn_7,,,759988,13,,0,0,6175.6754634019,0,,,,,1,1,,,,
t_179950_b_4263_tn_7,14:07:00,14:07:00,759989,14,,0,0,6727.35824580873,1,,,,,1,1,,,,
t_179950_b_4263_tn_7,,,759945,15,,0,0,7025.63716628051,0,,,,,1,1,,,,
t_179950_b_4263_tn_7,14:10:00,14:10:00,759946,16,,0,0,7224.96645291293,1,,,,,1,1,,,,
t_179950_b_4263_tn_7,,,759947,17,,0,0,7554.40154330047,0,,,,,1,1,,,,
t_179950_b_4263_tn_7,,,759913,18,,0,0,8259.07111289842,0,,,,,1,1,,,,
t_179950_b_4263_tn_7,14:13:00,14:13:00,759914,19,,0,0,8580.74789342543,1,,,,,1,1,,,,
t_179950_b_4263_tn_7,,,759915,20,,0,0,9065.46681808033,0,,,,,1,1,,,,
t_179950_b_4263_tn_7,,,759948,21,,0,0,9494.22768775279,0,,,,,1,1,,,,
t_179950_b_4263_tn_7,14:15:00,14:15:00,759949,22,,0,0,9741.55446608884,1,,,,,1,1,,,,
t_179950_b_4263_tn_7,,,759950,23,,0,0,9995.06136959924,0,,,,,1,1,,,,
t_179950_b_4263_tn_7,,,759951,24,,0,0,10294.9795815262,0,,,,,1,1,,,,
t_179950_b_4263_tn_7,,,759952,25,,0,0,10535.8240424057,0,,,,,1,1,,,,
t_179950_b_4263_tn_7,14:17:00,14:17:00,759953,26,,0,0,10734.262259268,1,,,,,1,1,,,,
t_179950_b_4263_tn_7,,,759954,27,,0,0,10993.4967255905,0,,,,,1,1,,,,
t_179950_b_4263_tn_7,,,759955,28,,0,0,11320.7879959158,0,,,,,1,1,,,,
t_179950_b_4263_tn_7,14:18:00,14:18:00,759956,29,,0,0,11804.0668349506,1,,,,,1,1,,,,
t_179950_b_4263_tn_7,,,759957,30,,0,0,12193.6034004347,0,,,,,1,1,,,,
t_179950_b_4263_tn_7,,,759958,31,,0,0,12411.0293639926,0,,,,,1,1,,,,
t_179950_b_4263_tn_7,14:19:00,14:19:00,759959,32,,0,0,12697.8138315853,1,,,,,1,1,,,,
t_179950_b_4263_tn_7,14:22:00,14:22:00,759499,33,,0,0,13185.72522127,1,,,,,1,1,,,,
t_179950_b_4263_tn_8,14:55:00,14:55:00,759975,1,,0,0,0,1,,,,,1,1,,,,
t_179950_b_4263_tn_8,14:58:00,14:58:00,759976,2,,0,0,751.017807406515,1,,,,,1,1,,,,
t_179950_b_4263_tn_8,,,759977,3,,0,0,967.852750736986,0,,,,,1,1,,,,
t_179950_b_4263_tn_8,,,759978,4,,0,0,1919.8238885552,0,,,,,1,1,,,,
t_179950_b_4263_tn_8,,,759979,5,,0,0,2424.58150333776,0,,,,,1,1,,,,
